CustomerID,TransactionID,Date,Description,Merchant,Amount,Balance,SubscriptionFlag,Transaction_Type,Frequency,Next_Expected_Date
C273,T53799,2025-02-22,spotify subscription,spotify,-199,25651,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C290,T57143,2025-02-23,spotify subscription,spotify,-199,163436,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C469,T92628,2025-02-24,spotify subscription,spotify,-199,46237,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C423,T83530,2025-02-25,spotify subscription,spotify,-199,24615,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C455,T89892,2025-02-26,spotify subscription,spotify,-199,30617,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C382,T75458,2025-02-27,spotify subscription,spotify,-199,26668,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C275,T54184,2025-02-28,spotify subscription,spotify,-199,161,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C306,T60290,2025-03-01,spotify subscription,spotify,-199,47989,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C147,T29030,2025-03-02,spotify subscription,spotify,-199,72803,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C229,T45119,2025-03-03,spotify subscription,spotify,-199,40475,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C320,T63052,2025-03-04,spotify subscription,spotify,-199,54820,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C362,T71516,2025-03-05,spotify subscription,spotify,-199,37325,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C419,T82783,2025-03-06,spotify subscription,spotify,-199,46443,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C61,T11995,2025-03-07,spotify subscription,spotify,-199,96681,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C313,T61661,2025-03-08,spotify subscription,spotify,-199,14,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C163,T32225,2025-03-09,spotify subscription,spotify,-199,79368,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C311,T61244,2025-03-10,spotify subscription,spotify,-199,32149,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C194,T38271,2025-03-11,spotify subscription,spotify,-199,67821,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C336,T66268,2025-03-12,spotify subscription,spotify,-199,26802,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C13,T2492,2025-03-13,spotify subscription,spotify,-199,239,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C421,T83182,2025-03-14,spotify subscription,spotify,-199,197,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C435,T85925,2025-03-15,spotify subscription,spotify,-199,2637,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C141,T27878,2025-03-16,spotify subscription,spotify,-199,52,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C416,T82157,2025-03-17,spotify subscription,spotify,-199,83729,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C434,T85721,2025-03-18,spotify subscription,spotify,-199,60792,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C52,T10179,2025-03-19,spotify subscription,spotify,-199,202738,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C343,T67674,2025-03-20,spotify subscription,spotify,-199,86489,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C365,T72131,2025-03-21,spotify subscription,spotify,-199,132275,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C471,T93028,2025-03-22,spotify subscription,spotify,-199,60971,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C477,T94199,2025-03-23,spotify subscription,spotify,-199,54411,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C469,T92653,2025-03-24,spotify subscription,spotify,-199,24563,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C216,T42573,2025-03-25,spotify subscription,spotify,-199,56593,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C447,T88329,2025-03-26,spotify subscription,spotify,-199,13,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C266,T52473,2025-03-27,spotify subscription,spotify,-199,123704,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C485,T95725,2025-03-28,spotify subscription,spotify,-199,76696,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C306,T60327,2025-04-01,spotify subscription,spotify,-199,101423,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C147,T29071,2025-04-02,spotify subscription,spotify,-199,71535,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C46,T9025,2025-04-03,spotify subscription,spotify,-199,144071,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C468,T92479,2025-04-04,spotify subscription,spotify,-199,39210,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C262,T51637,2025-04-05,spotify subscription,spotify,-199,150,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C28,T5493,2025-04-06,spotify subscription,spotify,-199,69241,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C359,T70917,2025-04-07,spotify subscription,spotify,-199,60504,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C313,T61704,2025-04-08,spotify subscription,spotify,-199,58744,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C127,T25104,2025-04-09,spotify subscription,spotify,-199,4,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C282,T55605,2025-04-10,spotify subscription,spotify,-199,26033,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C184,T36361,2025-04-11,spotify subscription,spotify,-199,93502,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C140,T27701,2025-04-12,spotify subscription,spotify,-199,78575,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C13,T2528,2025-04-13,spotify subscription,spotify,-199,24716,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C483,T95349,2025-04-14,spotify subscription,spotify,-199,37744,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C470,T92873,2025-04-15,spotify subscription,spotify,-199,26148,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C84,T16565,2025-04-16,spotify subscription,spotify,-199,60233,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C113,T22359,2025-04-17,spotify subscription,spotify,-199,23823,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C466,T92140,2025-04-18,spotify subscription,spotify,-199,52386,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C482,T95168,2025-04-19,spotify subscription,spotify,-199,88410,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C328,T64710,2025-04-20,spotify subscription,spotify,-199,6460,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C234,T46159,2025-04-21,spotify subscription,spotify,-199,36154,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C490,T96720,2025-04-22,spotify subscription,spotify,-199,49535,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C290,T57199,2025-04-23,spotify subscription,spotify,-199,126598,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C407,T80420,2025-04-24,spotify subscription,spotify,-199,94311,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C216,T42606,2025-04-25,spotify subscription,spotify,-199,53050,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C27,T5298,2025-04-26,spotify subscription,spotify,-199,135892,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C268,T52906,2025-04-27,spotify subscription,spotify,-199,136226,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C485,T95756,2025-04-28,spotify subscription,spotify,-199,104830,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C53,T10446,2025-05-01,spotify subscription,spotify,-199,56783,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C97,T19187,2025-05-02,spotify subscription,spotify,-199,99231,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C22,T4312,2025-05-03,spotify subscription,spotify,-199,52963,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C118,T23327,2025-05-04,spotify subscription,spotify,-199,223206,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C38,T7479,2025-05-05,spotify subscription,spotify,-199,36944,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C419,T82849,2025-05-06,spotify subscription,spotify,-199,36785,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C380,T75150,2025-05-07,spotify subscription,spotify,-199,59942,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C313,T61734,2025-05-08,spotify subscription,spotify,-199,85133,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C334,T65932,2025-05-09,spotify subscription,spotify,-199,50633,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C282,T55640,2025-05-10,spotify subscription,spotify,-199,27914,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C319,T62923,2025-05-11,spotify subscription,spotify,-199,86621,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C336,T66339,2025-05-12,spotify subscription,spotify,-199,1867,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C149,T29505,2025-05-13,spotify subscription,spotify,-199,915,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C315,T62137,2025-05-14,spotify subscription,spotify,-199,25001,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C354,T69926,2025-05-15,spotify subscription,spotify,-199,77,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C228,T45012,2025-05-16,spotify subscription,spotify,-199,84577,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C117,T23162,2025-05-17,spotify subscription,spotify,-199,96718,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C452,T89400,2025-05-18,spotify subscription,spotify,-199,48720,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C17,T3358,2025-05-19,spotify subscription,spotify,-199,69056,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C343,T67751,2025-05-20,spotify subscription,spotify,-199,107320,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C457,T90371,2025-05-21,spotify subscription,spotify,-199,40161,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C273,T53892,2025-05-22,spotify subscription,spotify,-199,5,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C465,T91966,2025-05-23,spotify subscription,spotify,-199,33889,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C132,T26137,2025-05-24,spotify subscription,spotify,-199,138758,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C423,T83626,2025-05-25,spotify subscription,spotify,-199,37359,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C455,T89991,2025-05-26,spotify subscription,spotify,-199,16978,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C382,T75545,2025-05-27,spotify subscription,spotify,-199,595,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C331,T65358,2025-05-28,spotify subscription,spotify,-199,88653,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C74,T14710,2025-06-01,spotify subscription,spotify,-199,20,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C97,T19220,2025-06-02,spotify subscription,spotify,-199,102989,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C46,T9101,2025-06-03,spotify subscription,spotify,-199,234800,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C203,T40135,2025-06-04,spotify subscription,spotify,-199,169446,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C250,T49366,2025-06-05,spotify subscription,spotify,-199,127713,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C28,T5555,2025-06-06,spotify subscription,spotify,-199,6741,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C61,T12087,2025-06-07,spotify subscription,spotify,-199,34527,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C10,T1973,2025-06-08,spotify subscription,spotify,-199,178,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C127,T25179,2025-06-09,spotify subscription,spotify,-199,53585,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C495,T97709,2025-06-10,spotify subscription,spotify,-199,45732,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C319,T62963,2025-06-11,spotify subscription,spotify,-199,189615,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C496,T97906,2025-06-12,spotify subscription,spotify,-199,155440,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C68,T13526,2025-06-13,spotify subscription,spotify,-199,15345,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C315,T62170,2025-06-14,spotify subscription,spotify,-199,86634,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C217,T42867,2025-06-15,spotify subscription,spotify,-199,20371,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C84,T16638,2025-06-16,spotify subscription,spotify,-199,76682,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C420,T83096,2025-06-17,spotify subscription,spotify,-199,70953,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C361,T71423,2025-06-18,spotify subscription,spotify,-199,69,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C63,T12516,2025-06-19,spotify subscription,spotify,-199,26062,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C328,T64781,2025-06-20,spotify subscription,spotify,-199,16989,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C92,T18271,2025-06-21,spotify subscription,spotify,-199,48873,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C480,T94866,2025-06-22,spotify subscription,spotify,-199,56837,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C418,T82701,2025-06-23,spotify subscription,spotify,-199,17090,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C325,T64203,2025-06-24,spotify subscription,spotify,-199,64145,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C291,T57468,2025-06-25,spotify subscription,spotify,-199,54382,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C27,T5371,2025-06-26,spotify subscription,spotify,-199,106772,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C268,T52972,2025-06-27,spotify subscription,spotify,-199,68174,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C275,T54334,2025-06-28,spotify subscription,spotify,-199,8331,1,Subscription,Irregular,2025-06-29 01:34:51.017964071
C240,T47262,2025-01-01,payment to swiggy,swiggy,-1764,4490,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C220,T43278,2025-01-02,payment to swiggy,swiggy,-1130,41580,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C168,T33150,2025-01-03,payment to swiggy,swiggy,-1171,44088,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C187,T36811,2025-01-04,payment to swiggy,swiggy,-108,10258,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C393,T77533,2025-01-05,payment to swiggy,swiggy,-875,93508,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C367,T72466,2025-01-06,payment to swiggy,swiggy,-1932,1230,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C224,T44095,2025-01-07,payment to swiggy,swiggy,-880,54575,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C103,T20248,2025-01-08,payment to swiggy,swiggy,-943,14192,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C8,T1393,2025-01-09,payment to swiggy,swiggy,-1594,37756,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C448,T88447,2025-01-10,payment to swiggy,swiggy,-130,66651,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C51,T9915,2025-01-11,payment to swiggy,swiggy,-1002,77626,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C480,T94708,2025-01-12,payment to swiggy,swiggy,-967,204,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C303,T59678,2025-01-13,payment to swiggy,swiggy,-1559,446,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C416,T82089,2025-01-14,payment to swiggy,swiggy,-1680,18545,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C91,T17885,2025-01-15,payment to swiggy,swiggy,-1514,99,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C278,T54740,2025-01-16,payment to swiggy,swiggy,-721,78641,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C23,T4396,2025-01-17,payment to swiggy,swiggy,-1118,8029,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C223,T43895,2025-01-18,payment to swiggy,swiggy,-1117,41591,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C279,T54933,2025-01-19,payment to swiggy,swiggy,-703,44293,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C46,T8942,2025-01-20,payment to swiggy,swiggy,-753,42655,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C288,T56720,2025-01-21,payment to swiggy,swiggy,-1533,43739,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C342,T67439,2025-01-22,payment to swiggy,swiggy,-1080,14252,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C421,T83132,2025-01-23,payment to swiggy,swiggy,-902,28,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C297,T58489,2025-01-24,payment to swiggy,swiggy,-968,26895,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C365,T72069,2025-01-25,payment to swiggy,swiggy,-1591,58413,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C57,T11172,2025-01-26,payment to swiggy,swiggy,-1900,49,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C112,T22071,2025-01-27,payment to swiggy,swiggy,-869,23413,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C44,T8569,2025-01-28,payment to swiggy,swiggy,-1244,57108,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C254,T50006,2025-01-29,payment to swiggy,swiggy,-1924,14486,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C327,T64434,2025-01-30,payment to swiggy,swiggy,-1223,8367,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C165,T32568,2025-01-31,payment to swiggy,swiggy,-1322,30736,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C213,T41942,2025-02-01,payment to swiggy,swiggy,-1906,13922,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C203,T40001,2025-02-02,payment to swiggy,swiggy,-1022,120,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C428,T84501,2025-02-03,payment to swiggy,swiggy,-519,69194,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C319,T62821,2025-02-04,payment to swiggy,swiggy,-616,96287,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C412,T81332,2025-02-05,payment to swiggy,swiggy,-1898,26920,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C500,T98542,2025-02-06,payment to swiggy,swiggy,-1136,30177,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C214,T42141,2025-02-07,payment to swiggy,swiggy,-174,61287,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C468,T92418,2025-02-08,payment to swiggy,swiggy,-274,19028,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C354,T69817,2025-02-09,payment to swiggy,swiggy,-1911,48172,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C82,T16086,2025-02-10,payment to swiggy,swiggy,-169,57476,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C390,T76962,2025-02-11,payment to swiggy,swiggy,-1511,69845,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C54,T10569,2025-02-12,payment to swiggy,swiggy,-464,50570,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C413,T81517,2025-02-13,payment to swiggy,swiggy,-144,4,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C52,T10145,2025-02-14,payment to swiggy,swiggy,-1189,161045,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C437,T86286,2025-02-15,payment to swiggy,swiggy,-1488,16750,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C375,T74082,2025-02-16,payment to swiggy,swiggy,-1695,57053,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C383,T75628,2025-02-17,payment to swiggy,swiggy,-155,9769,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C4,T651,2025-02-18,payment to swiggy,swiggy,-301,35989,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C334,T65845,2025-02-19,payment to swiggy,swiggy,-1132,13232,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C290,T57138,2025-02-20,payment to swiggy,swiggy,-1130,168801,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C113,T22305,2025-02-21,payment to swiggy,swiggy,-958,75028,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C58,T11389,2025-02-22,payment to swiggy,swiggy,-736,11773,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C418,T82562,2025-02-23,payment to swiggy,swiggy,-100,51555,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C128,T25268,2025-02-24,payment to swiggy,swiggy,-1724,2,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C36,T7003,2025-02-25,payment to swiggy,swiggy,-938,22772,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C253,T49829,2025-02-26,payment to swiggy,swiggy,-1229,106108,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C193,T38059,2025-02-27,payment to swiggy,swiggy,-219,32164,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C83,T16305,2025-02-28,payment to swiggy,swiggy,-1747,87463,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C357,T70463,2025-03-01,payment to swiggy,swiggy,-752,183,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C140,T27657,2025-03-02,payment to swiggy,swiggy,-1905,3736,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C442,T87305,2025-03-03,payment to swiggy,swiggy,-459,44942,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C500,T98573,2025-03-04,payment to swiggy,swiggy,-482,106,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C111,T21900,2025-03-05,payment to swiggy,swiggy,-1007,28,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C317,T62455,2025-03-06,payment to swiggy,swiggy,-1803,21548,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C351,T69279,2025-03-07,payment to swiggy,swiggy,-1242,55389,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C432,T85336,2025-03-08,payment to swiggy,swiggy,-671,90134,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C406,T80166,2025-03-09,payment to swiggy,swiggy,-955,65771,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C260,T51227,2025-03-10,payment to swiggy,swiggy,-1478,54929,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C69,T13613,2025-03-11,payment to swiggy,swiggy,-1799,111761,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C280,T55173,2025-03-12,payment to swiggy,swiggy,-612,55,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C364,T71920,2025-03-13,payment to swiggy,swiggy,-1309,187,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C393,T77613,2025-03-14,payment to swiggy,swiggy,-1572,54877,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C342,T67486,2025-03-15,payment to swiggy,swiggy,-935,341,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C354,T69859,2025-03-16,payment to swiggy,swiggy,-1829,37911,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C277,T54606,2025-03-17,payment to swiggy,swiggy,-1219,58668,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C82,T16131,2025-03-18,payment to swiggy,swiggy,-709,44312,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C147,T29051,2025-03-19,payment to swiggy,swiggy,-732,89030,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C470,T92848,2025-03-20,payment to swiggy,swiggy,-1204,49622,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C143,T28278,2025-03-21,payment to swiggy,swiggy,-1743,38910,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C484,T95518,2025-03-22,payment to swiggy,swiggy,-220,44490,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C75,T14812,2025-03-23,payment to swiggy,swiggy,-1120,88418,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C472,T93236,2025-03-24,payment to swiggy,swiggy,-480,119913,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C266,T52470,2025-03-25,payment to swiggy,swiggy,-881,125929,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C284,T55987,2025-03-26,payment to swiggy,swiggy,-909,15574,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C498,T98213,2025-03-27,payment to swiggy,swiggy,-1213,72368,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C286,T56396,2025-03-28,payment to swiggy,swiggy,-1746,36730,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C197,T38901,2025-03-29,payment to swiggy,swiggy,-740,107250,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C309,T60887,2025-03-30,payment to swiggy,swiggy,-801,112946,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C229,T45148,2025-03-31,payment to swiggy,swiggy,-295,55034,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C1,T109,2025-04-01,payment to swiggy,swiggy,-937,101213,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C394,T77836,2025-04-02,payment to swiggy,swiggy,-387,83191,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C289,T56976,2025-04-03,payment to swiggy,swiggy,-1327,148116,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C39,T7651,2025-04-04,payment to swiggy,swiggy,-467,127246,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C144,T28496,2025-04-05,payment to swiggy,swiggy,-331,109428,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C403,T79602,2025-04-06,payment to swiggy,swiggy,-1515,54452,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C233,T45948,2025-04-07,payment to swiggy,swiggy,-121,33517,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C315,T62101,2025-04-08,payment to swiggy,swiggy,-914,24176,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C31,T6087,2025-04-09,payment to swiggy,swiggy,-1135,113303,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C296,T58370,2025-04-10,payment to swiggy,swiggy,-1882,100,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C268,T52893,2025-04-11,payment to swiggy,swiggy,-1156,147856,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C316,T62292,2025-04-12,payment to swiggy,swiggy,-1328,7303,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C19,T3723,2025-04-13,payment to swiggy,swiggy,-1241,26809,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C201,T39711,2025-04-14,payment to swiggy,swiggy,-433,52481,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
