CustomerID,Merchant,Predicted_Amount,Balance,Risk_Level
C33,uber,-966.6,38061,Low
C330,amazon prime,-999.0,295057,Low
C330,cafe coffee day,-961.47,287610,Low
C330,dmart,-983.63,290619,Low
C330,medical store,-1361.47,313314,Low
C330,netflix,-499.0,293930,Low
C330,petrol pump,-1232.27,303114,Low
C330,reliance smart,-1151.78,294429,Low
C330,spotify,-199.0,275790,Low
C330,swiggy,-1067.5,293482,Low
C330,uber,-1043.52,300873,Low
C331,flipkart,-845.43,132036,Low
C331,gym membership,-1200.0,156282,Low
C331,petrol pump,-1135.54,127300,Low
C331,reliance smart,-1246.42,141849,Low
C331,spotify,-199.0,128794,Low
C331,uber,-1129.41,135040,Low
C331,zomato,-1068.44,145722,Low
C332,cafe coffee day,-1095.96,126133,Low
C332,dmart,-1074.26,120043,Low
C332,medical store,-1100.87,128297,Low
C332,netflix,-499.0,136972,Low
C332,petrol pump,-935.0,145296,Low
C332,uber,-1026.43,129961,Low
C332,zomato,-980.95,120915,Low
C333,cafe coffee day,-880.0,21473,Low
C333,flipkart,-1004.95,12929,Low
C333,netflix,-499.0,25492,Low
C333,petrol pump,-1059.81,11535,Low
C333,reliance smart,-887.57,9827,Low
C333,swiggy,-873.57,10487,Low
C333,uber,-854.75,13316,Low
C334,cafe coffee day,-942.65,44766,Low
C334,dmart,-1245.77,45475,Low
C334,flipkart,-1047.24,44382,Low
C334,medical store,-879.42,56282,Low
C334,petrol pump,-939.89,41119,Low
C334,spotify,-199.0,68361,Low
C334,swiggy,-1134.62,40197,Low
C334,uber,-943.83,39680,Low
C334,zomato,-1008.0,49751,Low
C335,cafe coffee day,-1105.6,329,Low
C335,dmart,-895.38,152,Low
C335,electricity bill,-1500.0,2895,Low
C335,flipkart,-1140.11,4395,Low
C335,medical store,-1145.17,36770,Low
C335,petrol pump,-981.59,6697,Low
C335,reliance smart,-1115.61,329,Low
C335,uber,-1126.07,329,Low
C335,zomato,-815.68,329,Low
C336,amazon prime,-999.0,54176,Low
C336,cafe coffee day,-1005.05,45977,Low
C336,dmart,-1102.15,55175,Low
C336,flipkart,-1222.8,49768,Low
C336,medical store,-1254.95,47592,Low
C336,petrol pump,-1044.95,65189,Low
C336,reliance smart,-961.25,47117,Low
C336,spotify,-199.0,74172,Low
C336,zomato,-1097.88,44508,Low
C337,cafe coffee day,-1001.84,148419,Low
C337,medical store,-927.95,149140,Low
C337,netflix,-499.0,155106,Low
C337,reliance smart,-1073.96,154895,Low
C337,swiggy,-984.05,153858,Low
C337,zomato,-903.96,109142,Low
C338,cafe coffee day,-1214.53,336,Low
C338,company,45930.33,85642,Low
C338,dmart,-1140.1,336,Low
C338,flipkart,-844.42,40,Low
C338,medical store,-1084.42,336,Low
C338,netflix,-499.0,4107,Low
C338,petrol pump,-1065.09,40,Low
C338,swiggy,-900.17,2018,Low
C339,amazon prime,-999.0,132059,Low
C339,cafe coffee day,-1135.12,111819,Low
C339,dmart,-1048.23,106427,Low
C339,gym membership,-1200.0,110619,Low
C339,netflix,-499.0,105928,Low
C339,petrol pump,-967.8,125021,Low
C339,reliance smart,-1264.19,113887,Low
C339,uber,-894.56,109148,Low
C339,zomato,-1102.53,105807,Low
C34,amazon prime,-999.0,19849,Low
C34,cafe coffee day,-1061.85,36794,Low
C34,company,34290.67,38774,Low
C34,dmart,-1017.26,16472,Low
C34,electricity bill,-1500.0,26340,Low
C34,flipkart,-1034.88,13218,Low
C34,reliance smart,-1018.05,11697,Low
C34,swiggy,-930.3,20848,Low
C34,uber,-993.29,10379,Low
C34,zomato,-1076.86,21913,Low
C340,cafe coffee day,-1006.71,74008,Low
C340,company,38139.67,91024,Low
C340,dmart,-955.91,60827,Low
C340,electricity bill,-1500.0,65640,Low
C340,flipkart,-1000.88,63601,Low
C340,medical store,-1162.41,69903,Low
C340,netflix,-499.0,77857,Low
C340,petrol pump,-935.3,78983,Low
C340,reliance smart,-1128.14,61994,Low
C340,spotify,-199.0,83396,Low
C340,uber,-1039.48,64303,Low
C340,zomato,-1061.36,72146,Low
C341,flipkart,-1137.44,196259,Low
C341,medical store,-1221.45,193995,Low
C341,netflix,-499.0,197504,Low
C341,petrol pump,-1167.0,187752,Low
C341,spotify,-199.0,147847,Low
C341,swiggy,-1137.13,186049,Low
C341,uber,-1069.79,215584,Low
C341,zomato,-1149.7,189509,Low
C342,dmart,-1079.17,96028,Low
C342,electricity bill,-1500.0,98816,Low
C342,flipkart,-1195.06,115682,Low
C342,reliance smart,-1302.48,100316,Low
C342,swiggy,-1080.35,111763,Low
C342,zomato,-1168.06,108913,Low
C343,cafe coffee day,-978.58,111102,Low
C343,flipkart,-1033.64,95770,Low
C343,medical store,-1123.62,94296,Low
C343,netflix,-499.0,87332,Low
C343,spotify,-199.0,104852,Low
C343,swiggy,-889.17,109458,Low
C343,uber,-1191.72,109559,Low
C343,zomato,-1147.11,96814,Low
C344,cafe coffee day,-1267.14,34842,Low
C344,dmart,-897.0,38761,Low
C344,electricity bill,-1500.0,60724,Low
C344,gym membership,-1200.0,36762,Low
C344,reliance smart,-947.95,44312,Low
C344,swiggy,-942.71,64082,Low
C344,uber,-1116.32,47554,Low
C344,zomato,-829.24,37962,Low
C345,dmart,-1172.88,9206,Low
C345,medical store,-1106.4,21929,Low
C345,petrol pump,-1080.21,26434,Low
C345,reliance smart,-939.04,8846,Low
C345,spotify,-199.0,35811,Low
C345,swiggy,-1185.21,20782,Low
C345,uber,-1075.16,15410,Low
C345,zomato,-1130.57,8393,Low
C346,amazon prime,-999.0,91949,Low
C346,cafe coffee day,-1127.96,74469,Low
C346,dmart,-908.55,64651,Low
C346,flipkart,-1029.11,72480,Low
C346,medical store,-1045.91,66622,Low
C346,petrol pump,-928.26,48,Low
C346,reliance smart,-984.06,78673,Low
C347,amazon prime,-999.0,74385,Low
C347,cafe coffee day,-1030.42,80850,Low
C347,dmart,-1038.04,74015,Low
C347,electricity bill,-1500.0,91717,Low
C347,flipkart,-963.04,77435,Low
C347,petrol pump,-1167.46,73171,Low
C347,swiggy,-916.23,76221,Low
C347,uber,-1272.61,84869,Low
C347,zomato,-981.88,97316,Low
C348,dmart,-1317.75,95914,Low
C348,flipkart,-909.74,92828,Low
C348,medical store,-1203.1,102805,Low
C348,netflix,-499.0,33903,Low
C348,reliance smart,-1147.56,36955,Low
C348,zomato,-1036.68,87419,Low
C349,cafe coffee day,-1261.71,92211,Low
C349,dmart,-987.28,103551,Low
C349,electricity bill,-1500.0,124500,Low
C349,flipkart,-1103.38,108070,Low
C349,medical store,-1121.39,105435,Low
C349,netflix,-499.0,101807,Low
C349,petrol pump,-1214.53,90356,Low
C349,reliance smart,-903.13,90238,Low
C349,swiggy,-1021.62,98858,Low
C349,uber,-1009.95,98264,Low
C349,zomato,-1065.17,108633,Low
C35,dmart,-912.74,68455,Low
C35,flipkart,-899.32,54556,Low
C35,gym membership,-1200.0,56236,Low
C35,medical store,-1225.0,54976,Low
C35,swiggy,-1091.89,73067,Low
C35,uber,-1070.35,59009,Low
C35,zomato,-1159.79,61155,Low
C350,amazon prime,-999.0,115692,Low
C350,dmart,-952.5,106344,Low
C350,flipkart,-986.35,103347,Low
C350,medical store,-1212.43,104816,Low
C350,netflix,-499.0,110276,Low
C350,reliance smart,-1117.12,114396,Low
C350,swiggy,-1185.45,119155,Low
C350,uber,-1141.16,108387,Low
C351,amazon prime,-999.0,90611,Low
C351,cafe coffee day,-1103.87,83540,Low
C351,company,43673.4,107243,Low
C351,dmart,-771.17,77969,Low
C351,gym membership,-1200.0,85799,Low
C351,medical store,-1034.92,74362,Low
C351,uber,-1121.05,70891,Low
C352,amazon prime,-999.0,39,Low
C352,dmart,-1026.17,39,Low
C352,electricity bill,-1500.0,39,Low
C352,flipkart,-1038.0,39,Low
C352,medical store,-960.95,39,Low
C352,netflix,-499.0,39,Low
C352,petrol pump,-1034.89,39,Low
C352,reliance smart,-1137.28,39,Low
C352,zomato,-983.89,39,Low
C353,amazon prime,-999.0,21590,Low
C353,cafe coffee day,-831.65,9381,Low
C353,flipkart,-974.82,20346,Low
C353,reliance smart,-918.94,24304,Low
C353,zomato,-951.84,14085,Low
C354,amazon prime,-999.0,77,Low
C354,cafe coffee day,-856.05,77,Low
C354,company,33292.67,54191,Low
C354,dmart,-829.24,77,Low
C354,medical store,-993.21,77,Low
C354,netflix,-499.0,77,Low
C354,reliance smart,-954.22,77,Low
C354,spotify,-199.0,77,Low
C354,uber,-1127.04,77,Low
C355,cafe coffee day,-1120.23,50423,Low
C355,dmart,-1204.83,47649,Low
C355,electricity bill,-1500.0,52981,Low
C355,flipkart,-1052.14,59449,Low
C355,gym membership,-1200.0,51781,Low
C355,medical store,-1206.7,47984,Low
C355,petrol pump,-1141.84,50640,Low
C355,reliance smart,-1300.41,71857,Low
C355,swiggy,-970.24,67992,Low
C355,uber,-1012.79,49689,Low
C355,zomato,-1266.45,56377,Low
C356,company,43296.83,113843,Low
C356,dmart,-1118.0,93079,Low
C356,electricity bill,-1500.0,93864,Low
C356,medical store,-1003.09,89475,Low
C356,netflix,-499.0,107182,Low
C356,petrol pump,-955.82,97095,Low
C356,reliance smart,-1007.8,99764,Low
C356,spotify,-199.0,101291,Low
C356,swiggy,-896.0,92722,Low
C356,zomato,-908.0,105414,Low
C357,amazon prime,-999.0,107651,Low
C357,cafe coffee day,-1172.96,95405,Low
C357,dmart,-942.72,90754,Low
C357,flipkart,-1043.87,97205,Low
C357,netflix,-499.0,107152,Low
C357,petrol pump,-984.9,101533,Low
C357,swiggy,-1196.76,117359,Low
C357,uber,-1121.74,102512,Low
C357,zomato,-882.63,110487,Low
C358,dmart,-1288.11,120200,Low
C358,electricity bill,-1500.0,109356,Low
C358,flipkart,-1128.93,105944,Low
C358,medical store,-1119.52,117672,Low
C358,petrol pump,-1071.58,107486,Low
C358,reliance smart,-1145.0,105288,Low
C358,swiggy,-1054.0,116408,Low
C358,uber,-991.58,110856,Low
C359,amazon prime,-999.0,60716,Low
C359,cafe coffee day,-1009.68,27448,Low
C359,dmart,-1284.11,26216,Low
C359,electricity bill,-1500.0,37120,Low
C359,flipkart,-1053.7,38620,Low
C359,medical store,-1052.95,38929,Low
C359,reliance smart,-1098.32,32830,Low
C359,spotify,-199.0,60073,Low
C359,swiggy,-1218.14,28958,Low
C359,zomato,-1165.95,39944,Low
C36,cafe coffee day,-1120.17,33410,Low
C36,netflix,-499.0,40613,Low
C36,petrol pump,-941.09,26296,Low
C36,swiggy,-961.79,19120,Low
C36,uber,-963.0,35381,Low
C36,zomato,-1030.9,29882,Low
C360,cafe coffee day,-1162.19,78,Low
C360,company,30955.25,86531,Low
C360,dmart,-1113.36,62494,Low
C360,electricity bill,-1500.0,73932,Low
C360,flipkart,-1046.96,59154,Low
C360,gym membership,-1200.0,85331,Low
C360,medical store,-995.27,58197,Low
C360,petrol pump,-976.26,67426,Low
C360,reliance smart,-1186.55,56671,Low
C360,spotify,-199.0,76965,Low
C360,swiggy,-1071.95,76709,Low
C361,cafe coffee day,-1013.58,69,Low
C361,company,32654.25,30996,High
C361,flipkart,-1054.96,69,Low
C361,gym membership,-1200.0,69,Low
C361,petrol pump,-1063.96,69,Low
C361,reliance smart,-996.14,69,Low
C361,spotify,-199.0,69,Low
C361,swiggy,-968.48,69,Low
C361,uber,-1059.61,69,Low
C362,cafe coffee day,-928.61,61050,Low
C362,dmart,-946.95,46902,Low
C362,flipkart,-1111.46,53848,Low
C362,netflix,-499.0,52479,Low
C362,reliance smart,-1149.56,42579,Low
C362,spotify,-199.0,68326,Low
C362,swiggy,-1114.17,66191,Low
C362,uber,-966.86,37818,Low
C362,zomato,-1218.96,36213,Low
C363,amazon prime,-999.0,60496,Low
C363,cafe coffee day,-977.26,53251,Low
C363,company,43062.25,70352,Low
C363,flipkart,-1082.12,43402,Low
C363,petrol pump,-992.88,50004,Low
C363,reliance smart,-1193.75,41121,Low
C363,swiggy,-1079.93,41582,Low
C363,uber,-1214.94,43726,Low
C364,cafe coffee day,-1109.75,30,Low
C364,dmart,-1165.75,30,Low
C364,electricity bill,-1500.0,30,Low
C364,flipkart,-972.25,30,Low
C364,medical store,-930.5,30,Low
C364,netflix,-499.0,30,Low
C364,petrol pump,-1023.37,30,Low
C364,reliance smart,-794.26,30,Low
C364,swiggy,-903.62,30,Low
C364,zomato,-1067.17,30,Low
C365,cafe coffee day,-970.75,62247,Low
C365,electricity bill,-1500.0,60747,Low
C365,flipkart,-1136.86,64786,Low
C365,netflix,-499.0,80931,Low
C365,petrol pump,-1122.56,67967,Low
C365,reliance smart,-985.16,86907,Low
C365,spotify,-199.0,67768,Low
C365,swiggy,-1021.86,57153,Low
C365,zomato,-793.35,101530,Low
C366,cafe coffee day,-1171.2,85289,Low
C366,dmart,-1219.52,77782,Low
C366,electricity bill,-1500.0,80994,Low
C366,flipkart,-930.24,88881,Low
C366,gym membership,-1200.0,105956,Low
C366,medical store,-1026.69,86674,Low
C366,netflix,-499.0,98518,Low
C366,petrol pump,-1204.83,100313,Low
C366,reliance smart,-1245.95,99017,Low
C366,swiggy,-929.39,95254,Low
C366,uber,-930.96,84134,Low
C367,cafe coffee day,-1138.14,188275,Low
C367,electricity bill,-1500.0,193607,Low
C367,flipkart,-1232.36,206067,Low
C367,gym membership,-1200.0,208109,Low
C367,netflix,-499.0,221161,Low
C367,reliance smart,-966.58,191633,Low
C367,swiggy,-1056.95,195107,Low
C367,uber,-1142.55,187862,Low
C367,zomato,-1363.65,190159,Low
C368,amazon prime,-999.0,781,Low
C368,cafe coffee day,-978.1,306,Low
C368,company,32250.25,41764,Low
C368,flipkart,-1228.75,306,Low
C368,gym membership,-1200.0,306,Low
C368,netflix,-499.0,306,Low
C368,reliance smart,-1103.85,306,Low
C368,swiggy,-1064.16,306,Low
C368,uber,-848.35,306,Low
C368,zomato,-1066.88,306,Low
C369,amazon prime,-999.0,24229,Low
C369,gym membership,-1200.0,38681,Low
C369,medical store,-828.12,12313,Low
C369,netflix,-499.0,19696,Low
C369,petrol pump,-1277.88,21854,Low
C369,reliance smart,-1050.35,12541,Low
C369,swiggy,-1111.04,10825,Low
C369,uber,-1241.9,25791,Low
C369,zomato,-1042.59,22818,Low
C37,amazon prime,-999.0,165901,Low
C37,dmart,-1080.13,167383,Low
C37,electricity bill,-1500.0,164401,Low
C37,medical store,-1052.62,149776,Low
C37,netflix,-499.0,163902,Low
C37,swiggy,-1250.7,148086,Low
C37,uber,-1049.35,168907,Low
C370,company,30580.8,51232,Low
C370,dmart,-1069.74,1896,Low
C370,gym membership,-1200.0,19821,Low
C370,petrol pump,-975.42,3928,Low
C370,spotify,-199.0,11194,Low
C370,swiggy,-1086.5,1027,Low
C370,uber,-1032.52,7816,Low
C370,zomato,-1047.1,607,Low
C371,amazon prime,-999.0,83654,Low
C371,dmart,-1143.43,155430,Low
C371,electricity bill,-1500.0,162751,Low
C371,flipkart,-1126.4,146437,Low
C371,medical store,-914.25,147127,Low
C371,petrol pump,-1023.08,153057,Low
C371,reliance smart,-1127.16,145950,Low
C371,swiggy,-1156.0,147727,Low
C371,uber,-961.96,169723,Low
C372,amazon prime,-999.0,58473,Low
C372,company,36865.2,64534,Low
C372,dmart,-973.79,43698,Low
C372,electricity bill,-1500.0,49385,Low
C372,medical store,-1076.81,35427,Low
C372,reliance smart,-1014.6,38360,Low
C372,spotify,-199.0,43916,Low
C372,swiggy,-1181.78,53502,Low
C372,zomato,-1035.0,39202,Low
C373,cafe coffee day,-1097.3,146291,Low
C373,flipkart,-833.26,149485,Low
C373,petrol pump,-870.55,151236,Low
C373,reliance smart,-1096.0,144295,Low
C373,spotify,-199.0,156632,Low
C374,cafe coffee day,-976.0,43352,Low
C374,dmart,-1051.58,44727,Low
C374,electricity bill,-1500.0,28476,Low
C374,flipkart,-1079.38,42981,Low
C374,reliance smart,-975.56,58592,Low
C374,swiggy,-1062.56,28094,Low
C374,uber,-1351.63,51504,Low
C374,zomato,-1093.84,48618,Low
C375,amazon prime,-999.0,47182,Low
C375,dmart,-1031.78,57732,Low
C375,electricity bill,-1500.0,55133,Low
C375,flipkart,-856.89,43314,Low
C375,gym membership,-1200.0,72067,Low
C375,medical store,-750.18,46227,Low
C375,petrol pump,-886.0,45335,Low
C375,swiggy,-1119.0,63929,Low
C375,zomato,-848.45,68555,Low
C376,amazon prime,-999.0,273,Low
C376,cafe coffee day,-923.35,41,Low
C376,company,34082.2,65908,Low
C376,flipkart,-1087.75,41,Low
C376,gym membership,-1200.0,273,Low
C376,medical store,-1008.95,41,Low
C376,netflix,-499.0,2594,Low
C376,swiggy,-1278.0,14625,Low
C376,zomato,-995.94,20844,Low
C377,cafe coffee day,-1159.04,101949,Low
C377,electricity bill,-1500.0,109939,Low
C377,flipkart,-1085.25,90694,Low
C377,medical store,-1019.0,88129,Low
C377,petrol pump,-1100.86,92197,Low
C377,reliance smart,-1278.05,104566,Low
C377,spotify,-199.0,102441,Low
C377,uber,-977.63,93970,Low
C377,zomato,-1036.75,111541,Low
C378,cafe coffee day,-1062.0,479,Low
C378,company,40586.33,49610,Low
C378,electricity bill,-1500.0,479,Low
C378,medical store,-1161.86,479,Low
C378,petrol pump,-951.17,4078,Low
C378,reliance smart,-1052.67,479,Low
C378,swiggy,-1185.86,479,Low
C378,zomato,-912.67,10217,Low
C379,amazon prime,-999.0,275339,Low
C379,cafe coffee day,-952.3,254812,Low
C379,dmart,-1130.43,248417,Low
C379,electricity bill,-1500.0,253312,Low
C379,flipkart,-1228.71,249784,Low
C379,netflix,-499.0,273059,Low
C379,petrol pump,-1112.48,256449,Low
C379,reliance smart,-1108.56,271438,Low
C379,swiggy,-882.0,273558,Low
C379,zomato,-1096.25,261492,Low
C38,cafe coffee day,-1097.96,97,Low
C38,medical store,-1114.16,97,Low
C38,netflix,-499.0,97,Low
C38,petrol pump,-1064.71,97,Low
C38,reliance smart,-1242.56,97,Low
C38,spotify,-199.0,97,Low
C38,swiggy,-994.38,97,Low
C38,uber,-948.71,97,Low
C38,zomato,-998.0,97,Low
C380,cafe coffee day,-1124.54,39106,Low
C380,company,36420.6,62243,Low
C380,flipkart,-1136.86,37475,Low
C380,medical store,-941.55,59016,Low
C380,netflix,-499.0,58517,Low
C380,spotify,-199.0,62044,Low
C380,swiggy,-991.94,36400,Low
C380,uber,-765.83,52993,Low
C380,zomato,-928.27,39530,Low
C381,cafe coffee day,-1278.19,135750,Low
C381,dmart,-1000.95,142026,Low
C381,flipkart,-1010.25,137054,Low
C381,gym membership,-1200.0,158448,Low
C381,petrol pump,-955.23,139450,Low
C381,uber,-995.56,146826,Low
C381,zomato,-1143.8,165857,Low
C382,dmart,-790.0,23555,Low
C382,medical store,-1110.85,38241,Low
C382,spotify,-199.0,24561,Low
C382,swiggy,-1058.46,37643,Low
C382,uber,-1048.0,28200,Low
C382,zomato,-1062.05,34982,Low
C383,cafe coffee day,-1002.62,24676,Low
C383,dmart,-1123.1,15108,Low
C383,electricity bill,-1500.0,21133,Low
C383,flipkart,-1022.12,8750,Low
C383,gym membership,-1200.0,31762,Low
C383,medical store,-1037.27,12628,Low
C383,petrol pump,-1071.42,8292,Low
C383,uber,-666.0,16842,Low
C383,zomato,-996.33,8647,Low
C384,cafe coffee day,-1082.35,73552,Low
C384,company,46171.25,87580,Low
C384,dmart,-993.75,64636,Low
C384,electricity bill,-1500.0,65712,Low
C384,netflix,-499.0,64137,Low
C384,petrol pump,-957.05,63647,Low
C384,swiggy,-1187.83,68067,Low
C384,zomato,-1026.9,74413,Low
C385,company,35006.83,69981,Low
C385,dmart,-1283.47,42059,Low
C385,flipkart,-921.56,62688,Low
C385,gym membership,-1200.0,58620,Low
C385,medical store,-961.9,56535,Low
C385,netflix,-499.0,41913,Low
C385,petrol pump,-1000.59,24010,Low
C385,reliance smart,-1166.07,50231,Low
C385,swiggy,-945.0,43871,Low
C385,zomato,-1239.06,53903,Low
C386,dmart,-1103.85,157973,Low
C386,medical store,-887.52,154171,Low
C386,petrol pump,-982.15,157783,Low
C386,reliance smart,-1064.72,156308,Low
C386,spotify,-199.0,156109,Low
C386,swiggy,-1002.89,163628,Low
C386,uber,-1010.05,152718,Low
C387,cafe coffee day,-1250.3,23,Low
C387,dmart,-1226.25,23,Low
C387,gym membership,-1200.0,23,Low
C387,medical store,-1176.35,23,Low
C387,petrol pump,-1032.12,23,Low
C387,reliance smart,-1143.83,23,Low
C387,swiggy,-1205.44,23,Low
C387,uber,-1091.87,23,Low
C387,zomato,-1086.05,23,Low
C388,company,38879.14,115733,Low
C388,dmart,-1051.4,95038,Low
C388,gym membership,-1200.0,96173,Low
C388,medical store,-1103.68,99423,Low
C388,netflix,-499.0,115234,Low
C388,petrol pump,-785.41,97373,Low
C388,reliance smart,-804.85,97869,Low
C388,uber,-1119.87,65070,Low
C388,zomato,-1142.21,99166,Low
C389,dmart,-1009.0,133379,Low
C389,gym membership,-1200.0,138987,Low
C389,medical store,-922.11,126682,Low
C389,reliance smart,-1179.18,127642,Low
C389,swiggy,-1404.2,130881,Low
C389,uber,-1102.39,125550,Low
C39,cafe coffee day,-1043.03,269413,Low
C39,dmart,-869.26,264159,Low
C39,electricity bill,-1500.0,283014,Low
C39,gym membership,-1200.0,290221,Low
C39,medical store,-938.36,275642,Low
C39,reliance smart,-839.5,273555,Low
C39,swiggy,-989.85,284514,Low
C39,uber,-1021.43,266553,Low
C39,zomato,-1001.53,267513,Low
C390,amazon prime,-999.0,199,Low
C390,cafe coffee day,-1060.6,7126,Low
C390,dmart,-1116.81,199,Low
C390,electricity bill,-1500.0,18060,Low
C390,medical store,-996.6,199,Low
C390,petrol pump,-1090.1,199,Low
C390,spotify,-199.0,2742,Low
C390,swiggy,-1010.94,199,Low
C390,uber,-1028.61,199,Low
C390,zomato,-1051.71,2941,Low
C391,amazon prime,-999.0,119335,Low
C391,cafe coffee day,-905.56,92432,Low
C391,electricity bill,-1500.0,95773,Low
C391,flipkart,-1136.23,97273,Low
C391,gym membership,-1200.0,110466,Low
C391,medical store,-1063.07,93931,Low
C391,petrol pump,-1117.68,99044,Low
C391,reliance smart,-1021.17,102518,Low
C391,uber,-1474.0,107878,Low
C391,zomato,-1137.32,112567,Low
C392,cafe coffee day,-1208.76,203867,Low
C392,dmart,-987.92,191040,Low
C392,flipkart,-1299.29,206157,Low
C392,gym membership,-1200.0,209152,Low
C392,medical store,-895.72,213376,Low
C392,petrol pump,-1017.23,198482,Low
C392,swiggy,-829.53,190718,Low
C392,uber,-1205.54,206681,Low
C393,amazon prime,-999.0,113956,Low
C393,dmart,-1162.48,92560,Low
C393,flipkart,-1038.89,95227,Low
C393,medical store,-980.38,91878,Low
C393,petrol pump,-1154.09,99440,Low
C393,reliance smart,-1113.71,97532,Low
C393,swiggy,-938.05,109401,Low
C393,uber,-927.19,91767,Low
C393,zomato,-1185.28,101300,Low
C394,cafe coffee day,-1084.61,97042,Low
C394,dmart,-1004.41,92857,Low
C394,flipkart,-1327.85,105288,Low
C394,petrol pump,-1140.68,102696,Low
C394,reliance smart,-1088.28,93541,Low
C394,spotify,-199.0,105089,Low
C394,uber,-1055.5,106971,Low
C394,zomato,-879.76,92280,Low
C395,amazon prime,-999.0,70402,Low
C395,cafe coffee day,-1279.61,49358,Low
C395,dmart,-1194.43,59887,Low
C395,medical store,-1317.78,57891,Low
C395,petrol pump,-1092.33,56533,Low
C395,reliance smart,-1161.79,51147,Low
C395,swiggy,-1123.72,52494,Low
C395,uber,-1102.05,73862,Low
C395,zomato,-976.65,65339,Low
C396,cafe coffee day,-998.56,9490,Low
C396,company,39085.0,61449,Low
C396,dmart,-998.77,4700,Low
C396,gym membership,-1200.0,13794,Low
C396,netflix,-499.0,7302,Low
C396,petrol pump,-1009.45,1484,Low
C396,reliance smart,-975.3,1484,Low
C396,swiggy,-1100.95,5134,Low
C396,uber,-1025.94,846,Low
C396,zomato,-933.38,846,Low
C397,amazon prime,-999.0,82529,Low
C397,dmart,-930.19,81520,Low
C397,electricity bill,-1500.0,86487,Low
C397,gym membership,-1200.0,76551,Low
C397,medical store,-938.71,64844,Low
C397,petrol pump,-1054.72,68312,Low
C397,reliance smart,-868.84,63237,Low
C397,swiggy,-1183.21,70048,Low
C397,uber,-1013.88,61656,Low
C397,zomato,-887.09,71307,Low
C398,cafe coffee day,-1084.89,117989,Low
C398,flipkart,-1015.7,131075,Low
C398,gym membership,-1200.0,141780,Low
C398,medical store,-987.46,123609,Low
C398,reliance smart,-917.0,117035,Low
C398,uber,-1026.12,119200,Low
C399,cafe coffee day,-1115.26,168331,Low
C399,electricity bill,-1500.0,155953,Low
C399,flipkart,-1142.18,157453,Low
C399,medical store,-922.22,151361,Low
C399,spotify,-199.0,116942,Low
C399,swiggy,-908.9,159203,Low
C399,uber,-1158.68,129865,Low
C399,zomato,-1071.1,160925,Low
C4,amazon prime,-999.0,59155,Low
C4,company,32078.29,74019,Low
C4,flipkart,-812.86,46201,Low
C4,medical store,-1132.3,46389,Low
C4,netflix,-499.0,52306,Low
C4,petrol pump,-1171.3,54468,Low
C4,reliance smart,-930.04,54274,Low
C4,swiggy,-908.76,57912,Low
C4,zomato,-1055.83,49611,Low
C40,amazon prime,-999.0,22482,Low
C40,company,37156.0,55345,Low
C40,dmart,-1023.62,78,Low
C40,electricity bill,-1500.0,78,Low
C40,flipkart,-940.58,6410,Low
C40,medical store,-905.67,78,Low
C40,netflix,-499.0,2005,Low
C40,petrol pump,-1026.21,13429,Low
C40,reliance smart,-1226.43,78,Low
C40,uber,-1125.29,6722,Low
C40,zomato,-885.7,78,Low
C400,amazon prime,-999.0,80497,Low
C400,petrol pump,-833.16,68841,Low
C400,reliance smart,-993.79,73619,Low
C400,uber,-1056.47,62549,Low
C401,cafe coffee day,-1077.48,139467,Low
C401,dmart,-1383.05,138629,Low
C401,electricity bill,-1500.0,97933,Low
C401,medical store,-1008.89,141005,Low
C401,petrol pump,-1135.85,129848,Low
C401,swiggy,-957.16,144880,Low
C401,uber,-1210.41,131773,Low
C402,amazon prime,-999.0,4181,Low
C402,cafe coffee day,-955.76,7245,Low
C402,company,30330.8,48943,Low
C402,electricity bill,-1500.0,12512,Low
C402,flipkart,-811.75,3724,Low
C402,petrol pump,-1123.48,1619,Low
C402,reliance smart,-1054.71,1403,Low
C402,swiggy,-1016.74,1619,Low
C402,uber,-1011.26,421,Low
C402,zomato,-964.95,2019,Low
C403,amazon prime,-999.0,16589,Low
C403,cafe coffee day,-1118.22,32,Low
C403,dmart,-1238.48,531,Low
C403,electricity bill,-1500.0,5123,Low
C403,flipkart,-1288.5,2779,Low
C403,netflix,-499.0,32,Low
C403,swiggy,-1187.29,32,Low
C403,uber,-769.9,32,Low
C403,zomato,-813.94,32,Low
C404,amazon prime,-999.0,65337,Low
C404,cafe coffee day,-1228.7,49788,Low
C404,dmart,-1226.33,46801,Low
C404,electricity bill,-1500.0,20029,Low
C404,netflix,-499.0,59595,Low
C404,petrol pump,-1209.0,44656,Low
C404,reliance smart,-1069.42,45246,Low
C404,uber,-1162.96,48333,Low
C405,amazon prime,-999.0,50964,Low
C405,cafe coffee day,-1064.26,65005,Low
C405,electricity bill,-1500.0,53709,Low
C405,flipkart,-1128.29,72505,Low
C405,gym membership,-1200.0,74620,Low
C405,medical store,-1209.95,66377,Low
C405,petrol pump,-859.5,64686,Low
C405,reliance smart,-1053.47,62749,Low
C405,swiggy,-1010.57,61628,Low
C405,uber,-1007.33,73265,Low
C406,cafe coffee day,-958.73,39424,Low
C406,company,37912.4,88006,Low
C406,electricity bill,-1500.0,45346,Low
C406,gym membership,-1200.0,40727,Low
C406,medical store,-1100.96,41927,Low
C406,netflix,-499.0,42846,Low
C406,reliance smart,-1019.69,61257,Low
C406,swiggy,-926.59,54968,Low
